id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
02-Jun-2021_TOM371,arrival,8.866666666666667,14,14,02,2303.302885360705,724.6190563768589,0,2009.4218462485728,101.049188081,608.7054608738868,1593.5482364058184,23R/05L,1,0,2,0,0,1,0,0,0,1,0
10-Jun-2021_TOM371,arrival,7.516666666666667,01,01,10,2091.565872473368,701.9795345244261,0,1798.6094386103846,101.049188081,0,1990.516684392368,23R/05L,1,0,0,0,0,0,0,0,0,0,0
16-Jun-2021_TOM371,arrival,6.733333333333333,14,13,16,2655.2180089413737,494.2886284647927,0,2227.4110849403137,101.049188081,0,2554.1688208603737,23R/05L,1,0,3,0,0,0,0,0,0,1,0
23-Jun-2021_TOM371,arrival,3.966666666666667,14,14,23,1464.1863171652958,449.71283861090944,0,1221.619865424237,106.733294121,0,1357.4530230442958,23R/05L,1,0,1,0,0,0,0,0,0,0,0
02-Jun-2021_QTR81VJ,departure,10.833333333333334,14,14,02,2659.2282596557457,507.01651081097543,0,2402.4954147236213,112.574782287,1014.0460966443912,1532.6073807243547,23R/05L,1,0,1,0,1,0,0,0,0,0,0
02-Jun-2021_AOJ1JW,arrival,2.5833333333333335,14,14,02,1018.3858266475195,294.90902838032105,0,689.1576152768898,0,0,1018.3858266475195,23R/05L,1,0,1,0,0,0,0,0,0,1,0
03-Jun-2021_AOJ1JW,departure,3.7666666666666666,06,06,03,1497.3758356792002,221.13902862291212,0,1199.6034488994912,0,1014.0460966443912,483.329739034809,23R/05L,1,0,1,0,0,0,0,0,0,0,0
02-Jun-2021_TOM2EA,arrival,5.8,14,14,02,2166.6408379218055,719.39179228881,0,1905.1558717533728,90.959777885,608.7054608738868,1466.9755991629186,23R/05L,1,0,1,0,0,1,0,0,0,1,0
09-Jun-2021_TOM2EA,arrival,5.45,14,14,09,2036.914879822868,695.984378450587,0,1798.6094386103846,101.049188081,0,1935.865691741868,23R/05L,1,0,2,0,0,0,0,0,0,0,2
16-Jun-2021_TOM2EA,arrival,5.583333333333333,14,14,16,1954.903825034468,660.6509611944643,0,1694.3434641151846,90.959777885,0,1863.944047149468,23R/05L,1,0,1,0,0,0,0,0,0,0,0
23-Jun-2021_TOM2EA,arrival,7.216666666666667,16,16,23,2602.719965140888,663.8815091941532,0,2227.4110849403137,101.049188081,0,2501.6707770598878,23R/05L,1,0,0,0,0,0,0,0,0,0,0
30-Jun-2021_TOM2EA,arrival,6.983333333333333,15,14,30,2462.1110130117104,610.1062065002213,0,2227.4110849403137,101.049188081,0,2361.0618249307104,23R/05L,1,0,2,0,0,0,0,0,0,1,1
02-Jun-2021_RYR52AZ,arrival,2.75,15,15,02,927.1412939444075,350.6622419202436,0,721.1908265678505,71.1519727783,0,855.9893211661075,23R/05L,1,0,0,0,0,0,0,0,0,0,0
04-Jun-2021_RYR52AZ,arrival,4.416666666666667,21,21,04,1895.9355623612107,427.12506793816476,0,1531.4144499646616,91.6845157884,0,1804.2510465728108,23R/05L,1,0,1,0,0,0,1,0,0,0,1
06-Jun-2021_RYR52AZ,arrival,5.0,10,10,06,1529.933116489384,394.67622759082764,0,1231.9511017265254,162.1488571428,806.5635632358426,561.2206961107413,23R/05L,1,0,5,0,0,0,1,0,0,0,1
09-Jun-2021_RYR52AZ,arrival,2.5166666666666666,14,14,09,1343.764804300205,328.57945000824077,0,982.2404050092495,0,0,1343.764804300205,23R/05L,1,0,2,0,0,0,1,0,0,0,2
11-Jun-2021_RYR52AZ,arrival,3.1666666666666665,21,21,11,1294.693033942784,335.7422873981283,0,1087.8324222450253,71.0274540777,806.5635632358426,417.10201662924146,23R/05L,1,0,1,0,0,0,1,0,0,0,1
13-Jun-2021_RYR52AZ,arrival,3.4833333333333334,21,21,13,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,1,0,0,0,1,0,0,0,1
16-Jun-2021_RYR52AZ,arrival,3.35,14,14,16,1237.1282490722936,409.18572425651905,0,755.1017460344381,139.479225601,0,1097.6490234712935,23R/05L,1,0,1,0,0,0,1,0,0,0,1
18-Jun-2021_RYR52AZ,arrival,3.6666666666666665,20,20,18,1060.445301081171,243.68477881355307,0,888.6957926568634,0,608.7054608738868,451.73984020728426,23R/05L,1,0,1,0,0,0,1,0,0,0,1
20-Jun-2021_RYR52AZ,arrival,3.4166666666666665,21,21,20,1479.4726084568824,363.5287616838547,0,1227.469597158975,83.4322277087,608.7054608738868,787.3349198742958,23R/05L,1,0,1,0,0,0,0,0,0,1,0
23-Jun-2021_RYR52AZ,arrival,3.4833333333333334,14,14,23,1537.7155548477979,308.089510965271,0,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,23R/05L,1,0,0,0,0,0,0,0,0,0,0
25-Jun-2021_RYR52AZ,arrival,3.533333333333333,20,20,25,913.942737048147,505.42410690074655,0,673.9318401853506,71.0274540777,0,842.915282970447,23R/05L,1,0,1,0,0,0,1,0,0,0,1
27-Jun-2021_RYR52AZ,arrival,2.716666666666667,21,21,27,1364.2273600281826,271.9584547634556,0,1169.8033190408748,0,608.7054608738868,755.5218991542959,23R/05L,1,0,0,0,0,0,0,0,0,0,0
30-Jun-2021_RYR52AZ,arrival,2.9833333333333334,14,14,30,1330.1304770431911,459.22793719459855,0,1102.6128036347325,91.6845157884,0,1238.4459612547912,23R/05L,1,0,2,0,0,0,0,0,0,0,1
02-Jun-2021_RYR96NV,departure,10.6,15,15,02,2169.070847924641,454.22207728212777,0,2027.1474836812408,88.9090138822,1014.0460966443912,1066.11573739805,23R/05L,1,0,0,0,0,0,0,0,0,0,0
06-Jun-2021_RYR96NV,departure,13.866666666666667,16,17,06,2020.7583575141653,372.693491328054,0,1802.8559328269039,91.6845157884,974.8760264943767,954.1978152313886,23R/05L,1,0,1,1,0,0,0,1,0,0,0
09-Jun-2021_RYR96NV,departure,9.216666666666667,15,15,09,1372.2599430716823,536.972271480847,0,1115.8344516316747,83.0918278028,0,1289.1681152688823,23R/05L,1,0,2,0,1,0,0,0,2,0,0
13-Jun-2021_RYR96NV,departure,6.766666666666667,17,17,13,916.3336896293076,522.4716588061663,0,673.9318401853506,71.0274540777,0,845.3062355516076,23R/05L,1,0,0,0,0,0,0,0,0,0,0
16-Jun-2021_RYR96NV,departure,9.366666666666667,15,15,16,1797.0096818009358,337.4164691188425,0,1572.392429811169,83.4322277087,793.0457372249411,920.5317168672946,23R/05L,1,0,1,0,0,0,0,0,0,0,0
20-Jun-2021_RYR96NV,departure,8.666666666666666,16,17,20,2020.3391685343715,359.6412219828105,0,1841.4854533273715,91.6845157884,776.2808037692365,1152.3738489767352,23R/05L,1,0,1,1,1,0,0,1,0,0,0
23-Jun-2021_RYR96NV,departure,8.55,15,15,23,1444.3746220088906,353.7026160642884,0,1248.26272249668,71.8532588843,891.6137929142803,480.90757021031027,23R/05L,1,0,1,0,0,0,0,0,0,0,0
27-Jun-2021_RYR96NV,departure,8.833333333333334,16,17,27,2076.3479072027644,239.5773578408442,0,1924.5662553283646,64.6124524558,1388.721913764923,623.0135409820414,23R/05L,1,0,1,0,0,0,0,0,0,0,0
30-Jun-2021_RYR96NV,departure,8.283333333333333,15,15,30,1216.0225117677644,470.3046691443062,0,1018.8546728375449,71.0274540777,565.1118910359618,579.8831666541026,23R/05L,1,0,1,0,0,0,0,0,1,0,0
02-Jun-2021_RYR5PB,arrival,7.4,15,15,02,1335.6840423036826,362.0603387910949,0,1115.834451631675,83.0918278028,608.7054608738868,643.8867536269959,23R/05L,1,0,1,0,0,1,0,0,0,1,0
06-Jun-2021_RYR5PB,arrival,3.783333333333333,15,15,06,1219.9434497453913,456.3137375347502,0,995.2012782431325,88.9090138822,0,1131.0344358631912,23R/05L,1,0,4,0,0,1,1,0,0,3,1
09-Jun-2021_RYR5PB,arrival,3.533333333333333,15,15,09,1497.9975790794979,308.40878081594514,0,1068.6878774112427,71.1519727783,806.5635632358426,620.2820430653553,23R/05L,1,0,2,0,0,1,1,0,0,1,1
13-Jun-2021_RYR5PB,arrival,4.45,15,15,13,1435.449320088605,419.3405481553058,0,1036.2092724184495,91.6845157884,0,1343.764804300205,23R/05L,1,0,3,0,0,0,0,0,0,1,2
16-Jun-2021_RYR5PB,arrival,2.933333333333333,15,15,16,1497.9975790794979,308.40878081594514,0,1068.6878774112427,71.1519727783,806.5635632358426,620.2820430653553,23R/05L,1,0,2,0,0,1,1,0,0,1,1
18-Jun-2021_RYR5PB,arrival,2.783333333333333,13,13,18,977.7434909526075,360.11360857352383,0,721.1908265678505,71.1519727783,0,906.5915181743076,23R/05L,1,0,3,0,0,0,0,0,0,0,3
20-Jun-2021_RYR5PB,arrival,2.6666666666666665,15,15,20,919.5263160543014,319.2830268585455,0,707.7424408770243,83.0918278028,0,836.4344882515014,23R/05L,1,0,4,0,0,1,0,0,0,2,2
21-Jun-2021_RYR5PB,arrival,2.716666666666667,20,20,21,1199.9358596441068,352.46406601637386,0,888.6957926568634,139.479225601,608.7054608738868,451.75117316922,23R/05L,1,0,0,0,0,0,0,0,0,0,0
23-Jun-2021_RYR5PB,arrival,3.35,15,15,23,1516.676330847005,420.2504188558632,0,1093.8755505365496,83.4322277087,0,1433.244103138305,23R/05L,1,0,1,0,0,0,1,0,0,0,1
25-Jun-2021_RYR5PB,arrival,3.966666666666667,13,13,25,1199.924526682171,352.4640670845106,0,888.6957926568634,139.479225601,608.7054608738868,451.73984020728426,23R/05L,1,0,3,0,0,1,0,0,0,2,0
27-Jun-2021_RYR5PB,arrival,3.15,15,15,27,1063.3148822075013,320.7514497513053,0,819.3775864043242,83.4322277087,0,979.8826544988013,23R/05L,1,0,4,0,0,1,1,0,0,2,2
28-Jun-2021_RYR5PB,arrival,3.933333333333333,20,20,28,1537.7155548477979,308.089510965271,0,1119.2900744194426,64.6124524558,806.5635632358426,666.5395391561553,23R/05L,1,0,2,0,0,0,0,0,0,1,1
30-Jun-2021_RYR5PB,arrival,2.8833333333333333,15,15,30,1341.9520203252841,345.4839547420606,0,1087.8324222450253,71.0274540777,806.5635632358426,464.36100301174156,23R/05L,1,0,2,0,0,0,0,0,0,0,1
02-Jun-2021_RYR818M,arrival,2.55,16,16,02,821.8731951551433,343.628014651395,0,615.2101087106505,71.8532588843,0,750.0199362708433,23R/05L,1,0,0,0,0,0,0,0,0,0,0
04-Jun-2021_RYR818M,arrival,3.4166666666666665,16,16,04,1447.395382071298,298.9574141626649,0,1068.6878774112427,71.1519727783,806.5635632358426,569.6798460571554,23R/05L,1,0,2,0,0,0,0,0,0,1,0
06-Jun-2021_RYR818M,arrival,3.15,16,16,06,1355.678381847584,256.52222235125555,0,1135.0914086275254,71.1519727783,543.3363431868075,741.1900658824765,23R/05L,1,0,0,0,0,0,0,0,0,0,0
07-Jun-2021_RYR818M,arrival,4.633333333333334,22,22,07,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,0,0,0,0,0,0,0,0,0
09-Jun-2021_RYR818M,arrival,3.8666666666666667,15,15,09,1342.115950320098,291.923187961953,0,962.7071595540425,71.8532588843,806.5635632358426,463.69912819995534,23R/05L,1,0,2,0,0,0,0,0,0,1,0
11-Jun-2021_RYR818M,arrival,4.283333333333333,16,16,11,1372.8877646938051,418.7819959631034,0,982.2404050092495,83.0918278028,0,1289.795936891005,23R/05L,1,0,0,0,0,0,0,0,0,0,0
13-Jun-2021_RYR818M,arrival,3.2,16,16,13,1447.270863370698,305.5965657027678,0,1021.4288910287426,71.0274540777,806.5635632358426,569.6798460571554,23R/05L,1,0,0,0,0,0,0,0,0,0,0
14-Jun-2021_RYR818M,arrival,3.75,21,21,14,1140.3455990090495,406.11844839295406,0,880.9866927641496,83.0918278028,0,1057.2537712062494,,-1,0,1,0,0,0,0,0,0,0,0
16-Jun-2021_RYR818M,arrival,2.816666666666667,15,15,16,1236.3857535412913,294.40061346472464,0,995.2012782431325,88.9090138822,0,1147.4767396590912,23R/05L,1,0,2,0,0,0,0,0,0,1,0
17-Jun-2021_RYR818M,arrival,3.45,16,16,17,1131.8094060268797,449.0731132958118,0,821.5052772507211,139.479225601,0,992.3301804258797,23R/05L,1,0,1,0,0,0,0,0,0,0,1
18-Jun-2021_RYR818M,arrival,1.2833333333333334,16,16,18,405.7041359438265,120.01167971861773,0,207.118097956,71.8532588843,0,333.8508770595265,23R/05L,1,0,0,0,0,0,0,0,0,0,0
19-Jun-2021_RYR818M,arrival,2.8833333333333333,21,21,19,1306.5610819100825,271.8577928362323,0,1115.834451631675,0,608.7054608738868,697.8556210361958,23R/05L,1,0,0,0,0,0,0,0,0,0,0
20-Jun-2021_RYR818M,arrival,2.3833333333333333,17,17,20,927.0167752438075,357.3013934603465,0,673.9318401853506,71.0274540777,0,855.9893211661075,23R/05L,1,0,2,0,0,1,0,0,0,2,0
21-Jun-2021_RYR818M,arrival,3.1666666666666665,22,22,21,1133.0885316381075,705.7375508645243,0,721.1908265678505,71.1519727783,0,1061.9365588598075,23R/05L,1,0,2,0,0,0,1,0,0,1,1
23-Jun-2021_RYR818M,arrival,3.3833333333333333,16,15,23,1341.9520203252841,345.4839547420606,0,1087.8324222450253,71.0274540777,806.5635632358426,464.36100301174156,23R/05L,1,0,0,0,0,0,0,0,0,0,0
24-Jun-2021_RYR818M,arrival,5.516666666666667,16,16,24,1236.797107274684,331.81057700124575,0,1029.1106907703254,71.8532588843,806.5635632358426,358.3802851545415,23R/05L,1,0,4,0,0,1,0,0,0,2,1
25-Jun-2021_RYR818M,arrival,2.7666666666666666,15,15,25,964.6581197950112,508.2363230820606,0,721.1908265678505,71.1519727783,0,893.5061470167112,23R/05L,1,0,0,0,0,0,0,0,0,0,0
26-Jun-2021_RYR818M,arrival,2.216666666666667,20,20,26,1306.5610819100825,271.8577928362323,0,1115.834451631675,0,608.7054608738868,697.8556210361958,23R/05L,1,0,0,0,0,0,0,0,0,0,0
27-Jun-2021_RYR818M,arrival,2.3333333333333335,16,16,27,964.6581197950112,508.2363230820606,0,721.1908265678505,71.1519727783,0,893.5061470167112,23R/05L,1,0,2,0,0,0,1,0,0,1,1
28-Jun-2021_RYR818M,arrival,2.8333333333333335,21,21,28,1270.9245662475842,252.11621261771415,0,1087.8324222450253,0,806.5635632358426,464.36100301174156,23R/05L,1,0,0,0,0,0,0,0,0,0,0
30-Jun-2021_RYR818M,arrival,5.2,16,15,30,1529.933116489384,394.67622759082764,0,1231.9511017265254,162.1488571428,806.5635632358426,561.2206961107413,23R/05L,1,0,1,0,0,0,0,0,0,0,1
01-Jul-2021_RYR818M,arrival,2.6333333333333333,16,16,01,1433.244103138305,329.88315831367936,0,1093.8755505365496,0,0,1433.244103138305,23R/05L,1,0,0,0,0,0,0,0,0,0,0
02-Jun-2021_RYR71RX,arrival,3.1,16,16,02,925.3435021337015,318.55128431801256,0,654.2997828946243,88.9090138822,0,836.4344882515014,23R/05L,1,0,0,0,0,0,0,0,0,0,0
04-Jun-2021_RYR71RX,arrival,3.7,18,18,04,1379.658163932721,431.5159338262845,0,928.7977470268495,88.9090138822,0,1290.749150050521,23R/05L,1,0,0,0,0,0,0,0,0,0,0
05-Jun-2021_RYR71RX,arrival,3.35,22,21,05,1236.797107274684,331.81057700124575,0,1029.1106907703254,71.8532588843,806.5635632358426,358.3802851545415,23R/05L,1,0,1,0,0,0,0,0,0,0,0
07-Jun-2021_RYR71RX,arrival,6.266666666666667,18,18,07,1426.856632103005,417.6932337306266,0,982.2404050092495,83.0918278028,0,1343.764804300205,23R/05L,1,0,3,0,0,0,0,0,0,1,0
09-Jun-2021_RYR71RX,arrival,3.716666666666667,16,16,09,1426.856632103005,417.6932337306266,0,982.2404050092495,83.0918278028,0,1343.764804300205,23R/05L,1,0,1,0,0,0,0,0,0,1,0
11-Jun-2021_RYR71RX,arrival,3.55,18,18,11,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,0,0,0,0,0,0,0,0,0
12-Jun-2021_RYR71RX,arrival,3.55,21,21,12,1447.270863370698,305.5965657027678,0,1021.4288910287426,71.0274540777,806.5635632358426,569.6798460571554,23R/05L,1,0,3,0,0,0,1,0,0,1,1
14-Jun-2021_RYR71RX,arrival,3.55,18,18,14,1342.0765390258841,338.8448032019577,0,1135.0914086275254,71.1519727783,806.5635632358426,464.36100301174156,23R/05L,1,0,0,0,0,0,0,0,0,0,0
16-Jun-2021_RYR71RX,arrival,6.283333333333333,16,16,16,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,1,0,0,0,0,0,0,0,0
18-Jun-2021_RYR71RX,arrival,2.95,17,17,18,1341.5012283830827,361.328596250562,0,1062.3917936492749,88.9090138822,608.7054608738868,643.8867536269959,23R/05L,1,0,1,0,0,0,0,0,0,0,0
19-Jun-2021_RYR71RX,arrival,2.716666666666667,21,21,19,913.942737048147,505.42410690074655,0,673.9318401853506,71.0274540777,0,842.915282970447,23R/05L,1,0,1,0,0,0,1,0,0,0,1
21-Jun-2021_RYR71RX,arrival,3.6,17,17,21,977.7434909526075,360.11360857352383,0,721.1908265678505,71.1519727783,0,906.5915181743076,23R/05L,1,1,3,0,0,2,1,0,0,2,1
23-Jun-2021_RYR71RX,arrival,3.066666666666667,16,16,23,1273.3861077277913,457.9376424618632,0,995.2012782431325,88.9090138822,0,1184.4770938455913,23R/05L,1,0,0,0,0,0,0,0,0,0,0
25-Jun-2021_RYR71RX,arrival,3.6333333333333333,17,17,25,1341.5012283830827,361.328596250562,0,1062.3917936492749,88.9090138822,608.7054608738868,643.8867536269959,23R/05L,1,0,1,0,0,0,0,0,0,1,0
26-Jun-2021_RYR71RX,arrival,2.75,21,21,26,1004.3760955633113,507.9170532313865,0,771.7930235760506,64.6124524558,0,939.7636431075114,23R/05L,1,0,1,0,0,0,1,0,0,0,1
28-Jun-2021_RYR71RX,arrival,3.5833333333333335,17,17,28,1372.8877646938051,418.7819959631034,0,982.2404050092495,83.0918278028,0,1289.795936891005,23R/05L,1,0,3,0,0,0,0,0,0,0,2
30-Jun-2021_RYR71RX,arrival,4.216666666666667,16,16,30,1497.9975790794979,308.40878081594514,0,1068.6878774112427,71.1519727783,806.5635632358426,620.2820430653553,23R/05L,1,0,1,0,0,0,0,0,0,0,0
01-Jul-2021_RYR71RX,arrival,3.1,16,16,01,1237.1282490722936,409.18572425651905,0,755.1017460344381,139.479225601,0,1097.6490234712935,23R/05L,1,0,1,0,0,0,0,0,0,1,0
02-Jun-2021_RYR899U,arrival,1.45,17,17,02,463.6000626119265,123.94339011550026,0,265.83982943070004,71.0274540777,0,392.5726085342265,23R/05L,1,0,0,0,0,0,0,0,0,0,0
04-Jun-2021_RYR899U,arrival,2.5833333333333335,13,12,04,1343.764804300205,328.57945000824077,0,982.2404050092495,0,0,1343.764804300205,23R/05L,1,0,2,0,0,0,1,0,0,1,1
06-Jun-2021_RYR899U,arrival,4.0,21,20,06,1426.856632103005,417.6932337306266,0,982.2404050092495,83.0918278028,0,1343.764804300205,23R/05L,1,0,2,0,0,0,2,0,0,0,2
09-Jun-2021_RYR899U,arrival,3.6,17,17,09,1491.4580587569978,299.2766840133395,0,1119.2900744194426,64.6124524558,806.5635632358426,620.2820430653553,23R/05L,1,0,1,0,0,1,0,0,0,1,0
11-Jun-2021_RYR899U,arrival,3.3666666666666667,13,13,11,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,2,0,0,0,0,0,0,1,0
13-Jun-2021_RYR899U,arrival,3.65,21,20,13,1378.7049507732052,418.05025342257045,0,928.7977470268495,88.9090138822,0,1289.795936891005,23R/05L,1,0,1,0,0,0,1,0,0,0,1
16-Jun-2021_RYR899U,arrival,16.083333333333332,17,17,16,1514.2476451222349,595.3116169564357,0,1087.8324222450253,71.0274540777,575.4407558091866,867.7794352353483,23R/05L,1,0,1,0,0,2,1,0,0,1,0
18-Jun-2021_RYR899U,arrival,1.6333333333333333,13,13,18,560.9193301390865,470.23754839501305,0,470.7464757928865,71.8532588843,0,489.0660712547865,,-1,0,3,0,0,1,0,0,0,1,2
20-Jun-2021_RYR899U,arrival,1.95,20,20,20,808.7764910356111,491.7507302280685,0,615.2101087106505,71.8532588843,0,736.9232321513111,23R/05L,1,0,0,0,0,0,0,0,0,0,0
21-Jun-2021_RYR899U,arrival,3.9833333333333334,14,14,21,1479.4726084568824,363.5287616838547,0,1227.469597158975,83.4322277087,608.7054608738868,787.3349198742958,23R/05L,1,0,3,0,0,0,0,0,0,1,1
23-Jun-2021_RYR899U,arrival,2.65,17,17,23,1342.115950320098,291.923187961953,0,962.7071595540425,71.8532588843,806.5635632358426,463.69912819995534,23R/05L,1,0,1,0,0,0,0,0,0,0,0
25-Jun-2021_RYR899U,arrival,3.8833333333333333,13,13,25,913.9314040862112,505.4241079688833,0,673.9318401853506,71.0274540777,0,842.9039500085112,23R/05L,1,0,1,0,0,0,0,0,0,1,0
27-Jun-2021_RYR899U,arrival,0.7166666666666667,21,21,27,423.86967866963045,91.54396794182249,0,67.0600356199,0,0,423.86967866963045,23R/05L,1,0,0,0,0,0,0,0,0,0,0
28-Jun-2021_RYR899U,arrival,3.0833333333333335,14,14,28,1199.924526682171,352.4640670845106,0,888.6957926568634,139.479225601,608.7054608738868,451.73984020728426,23R/05L,1,0,1,0,0,1,0,0,0,1,0
30-Jun-2021_RYR899U,arrival,4.316666666666666,17,17,30,1871.488093186205,668.4892616833049,0,1583.7352075322124,90.631546504,575.4407558091866,1205.4157908730185,23R/05L,1,0,0,0,0,0,0,0,0,0,0
02-Jun-2021_RYR4NQ,departure,9.95,17,17,02,1219.9434497453913,456.3137375347502,0,995.2012782431324,88.9090138822,0,1131.0344358631912,23R/05L,1,0,0,0,1,0,0,0,0,0,0
04-Jun-2021_RYR4NQ,departure,7.65,19,19,04,1324.6344711686825,534.6166240132011,0,1062.391793649275,88.9090138822,0,1235.7254572864824,23R/05L,1,0,1,0,0,0,0,0,0,0,0
05-Jun-2021_RYR4NQ,departure,11.55,16,16,05,1444.3746220088906,353.7026160642884,0,1248.26272249668,71.8532588843,891.6137929142803,480.90757021031027,23R/05L,1,0,7,2,0,0,0,2,1,0,0
07-Jun-2021_RYR4NQ,departure,7.983333333333333,18,18,07,1372.2599430716823,536.972271480847,0,1115.8344516316747,83.0918278028,0,1289.1681152688823,23R/05L,1,0,3,0,0,0,0,1,1,0,0
09-Jun-2021_RYR4NQ,departure,9.116666666666667,17,17,09,1372.2599430716823,536.972271480847,0,1115.8344516316747,83.0918278028,0,1289.1681152688823,23R/05L,1,0,1,0,0,0,0,0,0,0,0
11-Jun-2021_RYR4NQ,departure,7.733333333333333,19,19,11,1324.6344711686825,534.6166240132011,0,1062.391793649275,88.9090138822,0,1235.7254572864824,23R/05L,1,0,0,0,0,0,0,0,0,0,0
12-Jun-2021_RYR4NQ,departure,8.466666666666667,16,16,12,1637.4086644647357,334.32691984280416,0,1407.3146263014694,88.9090138822,793.0457372249411,755.4539133575945,23R/05L,1,0,2,2,1,0,0,2,0,0,0
14-Jun-2021_RYR4NQ,departure,7.233333333333333,18,18,14,927.1526269063436,350.6622408521069,0,721.1908265678506,71.1519727783,0,856.0006541280436,23R/05L,1,0,1,0,0,0,0,1,0,0,0
16-Jun-2021_RYR4NQ,departure,10.383333333333333,17,17,16,1732.5510523339888,496.8048315589207,0,1514.7261516930687,91.6845157884,565.1118910359618,1075.7546455096272,23R/05L,1,0,2,0,0,0,0,0,1,0,0
18-Jun-2021_RYR4NQ,departure,7.5,18,18,18,1238.7889323578966,383.77194277540593,0,995.2012782431324,88.9090138822,0,1149.8799184756965,23R/05L,1,0,1,0,0,0,0,0,0,0,0
19-Jun-2021_RYR4NQ,departure,9.416666666666666,15,16,19,1927.005798765865,232.22386178945774,0,1767.9833404629649,71.8532588843,1388.721913764923,466.43062611664186,23R/05L,1,0,0,0,1,0,0,0,0,0,0
21-Jun-2021_RYR4NQ,departure,8.9,18,18,21,1767.272672214727,252.96663125159208,0,1563.893054957455,71.1519727783,1097.475619629873,598.6450798065539,23R/05L,1,0,0,0,0,0,0,0,0,0,0
23-Jun-2021_RYR4NQ,departure,8.75,17,17,23,1910.5713302163654,369.77929166820564,0,1695.4444074353046,88.9090138822,974.8760264943767,846.7862898397887,23R/05L,1,0,2,0,1,0,0,0,1,0,0
25-Jun-2021_RYR4NQ,departure,8.1,17,17,25,1910.1521412365717,356.72702232296217,0,1734.0739279357713,88.9090138822,776.2808037692365,1044.962323585135,23R/05L,1,0,1,1,0,0,0,1,0,0,0
26-Jun-2021_RYR4NQ,departure,7.116666666666666,15,16,26,1219.9434497453913,456.3137375347502,0,995.2012782431324,88.9090138822,0,1131.0344358631912,23R/05L,1,0,1,0,0,0,0,1,0,0,0
28-Jun-2021_RYR4NQ,departure,8.25,18,18,28,1372.2599430716823,536.972271480847,0,1115.8344516316747,83.0918278028,0,1289.1681152688823,23R/05L,1,0,2,0,0,0,0,0,2,0,0
30-Jun-2021_RYR4NQ,departure,7.333333333333333,17,17,30,927.1526269063436,350.6622408521069,0,721.1908265678506,71.1519727783,0,856.0006541280436,23R/05L,1,0,0,0,0,0,0,0,0,0,0
01-Jul-2021_RYR4NQ,departure,8.683333333333334,17,17,01,1637.4086644647357,334.32691984280416,0,1407.3146263014694,88.9090138822,793.0457372249411,755.4539133575945,23R/05L,1,0,1,0,0,0,0,0,1,0,0
06-Jun-2021_EZY646P,departure,10.066666666666666,18,18,06,1823.7302410988357,323.1675435793452,0,1604.2054505311687,78.3397662866,1317.2456923341124,428.14478247812326,23R/05L,1,0,0,0,0,0,0,0,0,0,0
09-Jun-2021_EZY646P,departure,48.56666666666667,17,18,09,1823.7302410988357,323.1675435793452,0,1604.2054505311687,78.3397662866,1317.2456923341124,428.14478247812326,23R/05L,1,0,0,0,1,0,0,0,0,0,0
13-Jun-2021_EZY646P,departure,7.783333333333333,18,18,13,1276.491388008461,325.28447043959886,0,1066.1136592200448,71.1519727783,709.7835036448448,495.55591158531615,23R/05L,1,0,0,0,0,0,0,0,0,0,0
14-Jun-2021_EZY646P,departure,41.983333333333334,17,17,14,1637.4086644647357,334.32691984280416,0,1407.3146263014694,88.9090138822,793.0457372249411,755.4539133575945,23R/05L,1,0,1,2,2,0,0,1,0,0,0
16-Jun-2021_EZY646P,departure,10.583333333333334,18,18,16,1320.5540646941608,325.6037402902734,0,1116.7158562282448,64.6124524558,709.7835036448448,546.1581085935161,23R/05L,1,0,1,1,0,0,0,1,0,0,0
18-Jun-2021_EZY646P,departure,9.066666666666666,18,18,18,2194.043178531176,478.5823316292042,0,1986.6579072555764,120.216071857,776.2808037692365,1297.5463029049397,23R/05L,1,0,1,1,0,0,0,1,0,0,0
20-Jun-2021_EZY646P,departure,8.75,18,18,20,2355.392424558741,443.0627010186688,0,2224.038307910941,78.3397662866,1014.0460966443912,1263.0065616277498,23R/05L,1,0,1,0,0,0,0,0,1,0,0
21-Jun-2021_EZY646P,departure,12.266666666666667,17,17,21,2216.6963198276408,456.57772474977367,0,2080.590141663641,83.0918278028,1014.0460966443912,1119.5583953804498,23R/05L,1,1,3,1,0,0,0,1,1,0,0
23-Jun-2021_EZY646P,departure,8.733333333333333,18,18,23,2064.9215939913865,575.4307972127804,0,1785.097322290547,120.216071857,793.0457372249411,1151.6597849094453,23R/05L,1,0,2,1,0,0,0,1,0,0,0
